State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Yield_Index,is_outlier
Uttarakhand,Uttarakhand District C,2001,Kharif,Groundnut,49204.44,44941.23,0.91335720922746,0.7562335316562481,0
Uttarakhand,Uttarakhand District E,2006,Kharif,Sugarcane,60650.03,3569195.52,58.84903140196303,0.958698080458075,0
Gujarat,Gujarat District E,2011,Rabi,Groundnut,10803.3,15938.01,1.4752908833412015,1.2214984714173758,0
Uttarakhand,Uttarakhand District B,2004,Rabi,Sesamum,82046.77,29618.04,0.3609897135499667,0.9524589578349214,0
Jharkhand,Jharkhand District D,2014,Rabi,Arhar/Tur,34014.27,24022.11,0.7062362355564298,0.8849771010948257,0
Tamil Nadu,Tamil Nadu District C,2005,Rabi,Jowar,21308.19,25922.24,1.2165388050322437,1.2053772569348076,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2014,Rabi,Sunflower,47144.49,63816.65,1.3536396299970581,1.3926016837381456,0
Himachal Pradesh,Himachal Pradesh District D,2011,Rabi,Gram,15995.79,14205.43,0.8880730492210762,1.0261819793514542,0
Haryana,Haryana District E,2005,Rabi,Dry chillies,7135.55,9275.79,1.2999404390691678,1.2046615961391398,0
Manipur,Manipur District A,2003,Kharif,Cotton(lint),14467.41,19276.79,1.3324285411141317,0.8377396799922615,0
Andhra Pradesh,Andhra Pradesh District A,2005,Summer,Cotton(lint),3959.7,5979.18,1.5100083339646944,0.9493896741535467,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2006,Kharif,Gram,41764.24,29385.26,0.7035985809869879,0.8130189122836026,0
Chhattisgarh,Chhattisgarh District D,2010,Kharif,Wheat,14733.16,21652.37,1.469635163128616,0.6540988294567216,0
Puducherry,Puducherry District B,1999,Rabi,Bajra,27024.34,30652.92,1.134270809203851,0.9386089097868413,0
Maharashtra,Maharashtra District B,2010,Kharif,Wheat,21697.34,32454.26,1.495771371052857,0.6657314192576418,0
Bihar,Bihar District B,2006,Rabi,Potato,4624.29,67396.38,14.574427641865023,1.0612609398305404,0
Punjab,Punjab District D,2003,Kharif,Rice,23250.83,68942.39,2.965158233060927,1.4402556728267877,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2013,Kharif,Sesamum,1237.42,502.47,0.40606261414879347,1.0713822576397325,0
Andhra Pradesh,Andhra Pradesh District C,2002,Whole Year,Cotton(lint),4900.2,7176.99,1.4646320558344557,0.920860182667061,0
Bihar,Bihar District E,2012,Kharif,Gram,17360.45,20528.23,1.182471076498593,1.3663633986770165,0
Sikkim,Sikkim District E,2005,Rabi,Peas & beans (Pulses),7365.49,9720.48,1.3197329709225047,1.3457399322578696,0
Madhya Pradesh,Madhya Pradesh District D,1999,Kharif,Maize,27660.74,43438.27,1.5703943567670278,0.7591178843271639,0
Kerala,Kerala District B,2010,Summer,Onion,9651.49,67504.99,6.9942558092066625,0.6147816518535746,0
Meghalaya,Meghalaya District E,2006,Kharif,Groundnut,10447.62,13936.05,1.3338970980950684,1.1044284789865177,0
Sikkim,Sikkim District B,1997,Rabi,Cotton(lint),568.32,998.74,1.757355011261261,1.1049043001854322,0
Karnataka,Karnataka District B,2011,Autumn,Potato,1751.13,9961.03,5.688344097811128,0.41420613911326404,0
Uttar Pradesh,Uttar Pradesh District B,2001,Kharif,Onion,7497.93,56384.95,7.520068872342099,0.6609996101809035,0
Sikkim,Sikkim District D,2006,Rabi,Urad,13205.86,7152.52,0.5416171305768803,1.065774556501205,0
Arunachal Pradesh,Arunachal Pradesh District A,2000,Kharif,Peas & beans (Pulses),47836.02,40472.79,0.8460735236752557,0.8627464430475112,0
Sikkim,Sikkim District B,2010,Rabi,Groundnut,21488.92,21298.34,0.9911312434501129,0.8206281978144078,0
Bihar,Bihar District B,2004,Kharif,Small millets,8717.84,7599.18,0.8716815174400998,1.384639756879729,0
Haryana,Haryana District B,2005,Whole Year,Jowar,39547.41,47543.33,1.2021856804276183,1.1911558199425794,0
Rajasthan,Rajasthan District D,2011,Rabi,Potato,15520.27,249292.87,16.062405486502488,1.1696104959606843,0
Maharashtra,Maharashtra District C,2014,Rabi,Gram,46870.62,34074.74,0.7269957171464767,0.8400546606562826,0
Madhya Pradesh,Madhya Pradesh District A,2003,Kharif,Dry chillies,33737.11,31667.49,0.9386544964876956,0.869856025689714,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2014,Kharif,Sesamum,13086.41,4492.52,0.3432965954757646,0.9057762736218928,0
West Bengal,West Bengal District C,2000,Kharif,Peas & beans (Pulses),2181.65,2163.77,0.9918043682533861,1.0113490931528342,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District D,1997,Kharif,Dry chillies,6181.69,7733.29,1.2509993221918279,1.1593076074467767,0
Nagaland,Nagaland District A,2006,Rabi,Sesamum,17167.91,7850.07,0.4572525135558143,1.2064450486578397,0
Manipur,Manipur District C,2007,Kharif,Bajra,8800.76,8989.81,1.0214810993596006,0.8452754432697991,0
Kerala,Kerala District B,2006,Rabi,Urad,25851.4,1388.33,0.05370424812582684,0.10567727273982383,0
Maharashtra,Maharashtra District C,2006,Whole Year,Onion,51679.11,464211.91,8.98258329139182,0.78955181858305,0
Andhra Pradesh,Andhra Pradesh District C,2003,Kharif,Maize,5619.41,16027.48,2.852164195173515,1.3787166518167826,0
Karnataka,Karnataka District B,2007,Kharif,Onion,43782.82,681183.53,15.558237911582673,1.367539229923966,0
Karnataka,Karnataka District C,2007,Winter,Sugarcane,13019.85,669523.31,51.42327369362935,0.8377265114903523,0
Bihar,Bihar District B,2007,Winter,Urad,21604.23,15238.38,0.705342425997131,1.3879472579604282,0
Odisha,Odisha District A,2007,Kharif,Wheat,33791.21,47851.93,1.4161058452775146,0.6302742333756887,0
Arunachal Pradesh,Arunachal Pradesh District D,2002,Rabi,Sunflower,11135.94,13863.98,1.2449761762365816,1.2808105501792304,0
Uttarakhand,Uttarakhand District C,2001,Whole Year,Moong(Green Gram),23939.62,10131.23,0.42319928219412006,0.8989681349848648,0
Goa,Goa District C,2011,Rabi,Cotton(lint),20857.7,47972.65,2.2999971233645127,1.4460804423323033,0
Telangana,Telangana District C,2007,Winter,Jowar,51046.01,55888.25,1.0948603034791553,1.08481513608564,0
Jharkhand,Jharkhand District B,2011,Kharif,Sesamum,5475.54,1719.9,0.31410600598297156,0.8287579060526898,0
Odisha,Odisha District B,2000,Winter,Onion,15519.8,150661.07,9.707668268920992,0.8532853954466274,0
West Bengal,West Bengal District D,1997,Kharif,Peas & beans (Pulses),13632.05,12237.78,0.8977211791329992,0.9154118790776481,0
Gujarat,Gujarat District D,2008,Rabi,Dry chillies,29838.62,63558.09,2.1300613098058823,1.973938943835294,1
Kerala,Kerala District E,1997,Rabi,Bajra,36571.18,29533.0,0.8075484575559224,0.6682462170375637,0
Himachal Pradesh,Himachal Pradesh District B,2012,Autumn,Dry chillies,15016.08,10923.59,0.7274594967528143,0.6741405160934392,0
Puducherry,Puducherry District A,2002,Rabi,Arhar/Tur,949.34,915.74,0.9646069901194514,1.2087387404288865,0
Sikkim,Sikkim District B,2013,Kharif,Wheat,84630.27,308248.26,3.6422932362144183,1.6210960394239604,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2008,Kharif,Arhar/Tur,12116.35,9706.29,0.8010902623314777,1.0038376712784207,0
Uttarakhand,Uttarakhand District E,2004,Rabi,Moong(Green Gram),15063.66,6192.18,0.4110674298278108,0.8731974185528598,0
West Bengal,West Bengal District D,2010,Whole Year,Moong(Green Gram),113615.68,20348.96,0.17910344769313533,0.3804550222942089,0
Jammu and Kashmir,Jammu And Kashmir District A,2002,Kharif,Onion,25233.31,14539.65,0.5762085909458569,0.050647628427833435,0
Punjab,Punjab District D,1999,Kharif,Sunflower,52409.17,91532.85,1.7465044762204784,1.7967744297247947,0
Chhattisgarh,Chhattisgarh District E,2001,Kharif,Arhar/Tur,11582.34,5908.49,0.510129213958492,0.6392374820545389,0
Tamil Nadu,Tamil Nadu District A,2008,Kharif,Maize,13312.72,43676.66,3.28082165027132,1.5859267318917114,0
Telangana,Telangana District D,1998,Kharif,Dry chillies,38656.24,31739.04,0.8210586440895442,0.7608793349186055,0
Tamil Nadu,Tamil Nadu District D,2003,Whole Year,Rapeseed &Mustard,23608.51,22477.2,0.9520804150706674,1.1954216256782861,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District E,2007,Rabi,Urad,27271.23,19339.54,0.7091553992980881,1.3954502886058033,0
Chhattisgarh,Chhattisgarh District B,2004,Kharif,Gram,1691.61,732.53,0.4330371657769817,0.5003810624582353,0
Chhattisgarh,Chhattisgarh District B,2011,Rabi,Sunflower,29660.74,22446.47,0.7567737689619342,0.778556124917488,0
Manipur,Manipur District A,2011,Kharif,Groundnut,25215.44,26997.66,1.0706797105265664,0.8864920434022141,0
Nagaland,Nagaland District C,2011,Rabi,Groundnut,34204.98,52134.89,1.5241900448414236,1.261985572436286,0
Mizoram,Mizoram District D,2007,Rabi,Arhar/Tur,18058.2,10891.91,0.603155907011773,0.7558082398235273,0
Punjab,Punjab District B,2010,Kharif,Maize,37574.27,113681.17,3.0255057516752824,1.4625087738850873,0
Sikkim,Sikkim District D,2014,Rabi,Peas & beans (Pulses),7250.2,6910.89,0.9531999117265731,0.9719838883304295,0
Andhra Pradesh,Andhra Pradesh District C,2013,Kharif,Maize,29913.22,55718.88,1.8626841242768246,0.9004087575185991,0
Meghalaya,Meghalaya District A,1997,Kharif,Peas & beans (Pulses),5267.8,6076.51,1.1535194958047001,1.1762510161864426,0
Karnataka,Karnataka District B,1999,Kharif,Rice,22286.98,31882.92,1.4305625975345246,0.6948620392194051,0
Sikkim,Sikkim District E,2010,Whole Year,Small millets,88590.23,45502.1,0.513624357900414,0.8158767758886288,0
Puducherry,Puducherry District E,1997,Kharif,Bajra,8127.07,8921.74,1.097780626966422,0.9084132899314414,0
Goa,Goa District D,2008,Rabi,Gram,25401.48,41573.48,1.6366558169051568,1.8911808067837332,1
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2012,Rabi,Rapeseed &Mustard,7153.71,6255.43,0.874431588644214,1.0979266191122365,0
Chhattisgarh,Chhattisgarh District E,2004,Kharif,Cotton(lint),23971.02,16728.14,0.697848485379429,0.43875926459516673,0
West Bengal,West Bengal District E,1998,Rabi,Jowar,48057.79,43004.67,0.8948532589617625,0.8866431240702706,0
Jharkhand,Jharkhand District A,1998,Kharif,Wheat,19978.59,33148.6,1.659206180215921,0.73847227361939,0
Bihar,Bihar District A,2006,Winter,Gram,1858.58,1933.71,1.040423333943118,1.2022250614694696,0
Andhra Pradesh,Andhra Pradesh District A,2014,Rabi,Sesamum,15272.42,7592.23,0.4971202992060197,1.3116348314861659,0
Haryana,Haryana District A,2014,Kharif,Rice,582.06,1812.65,3.114197849019002,1.5126481508963157,0
Gujarat,Gujarat District C,1997,Kharif,Wheat,32812.29,63642.7,1.9395994610555982,0.8632684961011134,0
Andhra Pradesh,Andhra Pradesh District B,2014,Whole Year,Rapeseed &Mustard,12810.04,11816.66,0.9224530134176004,1.1582217882610821,0
Punjab,Punjab District C,1999,Kharif,Groundnut,4979.43,9682.63,1.944525779055032,1.6100114855776988,0
Punjab,Punjab District B,2013,Summer,Arhar/Tur,22859.52,31517.76,1.378758609104653,1.7277077209633998,0
Assam,Assam District B,2006,Kharif,Arhar/Tur,5441.38,3861.47,0.709649022858172,0.8892536284958441,0
Jammu and Kashmir,Jammu And Kashmir District A,2010,Autumn,Small millets,63788.95,30610.71,0.47987480590290327,0.7622666321174615,0
Kerala,Kerala District D,2013,Kharif,Onion,15829.32,233108.26,14.726359692014567,1.29441873220155,0
Haryana,Haryana District C,2013,Kharif,Moong(Green Gram),32347.73,13079.44,0.40433872794165154,0.8589041793155231,0
Madhya Pradesh,Madhya Pradesh District B,2008,Kharif,Peas & beans (Pulses),23773.86,28507.28,1.199101870710099,1.222731647851245,0
Goa,Goa District B,1999,Kharif,Peas & beans (Pulses),53767.98,63328.3,1.17780694011566,1.2010170744587467,0
Puducherry,Puducherry District A,2003,Whole Year,Dry chillies,3285.34,5873.99,1.7879397566157536,1.6568931131549753,0
Tamil Nadu,Tamil Nadu District A,2013,Kharif,Cotton(lint),21818.44,54432.2,2.494779645107533,1.5685463325455529,0
Punjab,Punjab District C,2002,Whole Year,Bajra,2739.88,4234.21,1.5453997985313226,1.2788180814618852,0
Uttarakhand,Uttarakhand District E,2001,Kharif,Sesamum,41378.41,18218.1,0.4402803297661751,1.1616645247878017,0
Madhya Pradesh,Madhya Pradesh District B,2012,Winter,Rice,2702.73,4853.79,1.795884161569968,0.8723083721474296,0
Puducherry,Puducherry District C,2013,Rabi,Onion,56690.93,966180.4,17.04294496491767,1.4980421282546856,0
Chhattisgarh,Chhattisgarh District A,2001,Kharif,Gram,2753.29,1440.36,0.523141405373208,0.6044978882282688,0
Haryana,Haryana District E,1997,Kharif,Groundnut,8288.94,13671.09,1.6493170417447827,1.365587131407725,0
Jammu and Kashmir,Jammu And Kashmir District C,1999,Kharif,Groundnut,14288.26,8207.75,0.5744401347679844,0.47561992991561247,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District A,2003,Rabi,Peas & beans (Pulses),44237.26,54649.7,1.2353771458720544,1.2597217719253309,0
Madhya Pradesh,Madhya Pradesh District D,1999,Rabi,Dry chillies,21408.53,27070.44,1.264469816470351,1.1717907848683273,0
Manipur,Manipur District A,2014,Rabi,Jowar,19842.81,13044.23,0.6573781636774226,0.6513468246344438,0
Chhattisgarh,Chhattisgarh District E,1997,Autumn,Sesamum,28293.34,4847.34,0.17132441768981677,0.45203359043063435,0
Chhattisgarh,Chhattisgarh District B,2010,Winter,Groundnut,17568.25,13683.15,0.7788567444110824,0.6448710105200454,0
Manipur,Manipur District D,2010,Rabi,Cotton(lint),40833.81,70658.95,1.7304030654989089,1.087958765230708,0
Arunachal Pradesh,Arunachal Pradesh District D,2009,Rabi,Potato,31266.96,489230.44,15.646882204090197,1.1393534841554571,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District A,2013,Summer,Sesamum,3278.81,990.0,0.3019388131669722,0.7966551857969248,0
West Bengal,West Bengal District B,2000,Rabi,Cotton(lint),22641.5,42264.71,1.8666921361217232,1.1736479852428596,0
Goa,Goa District D,1997,Kharif,Rapeseed &Mustard,1198.85,832.88,0.6947324519331026,0.8722983730735479,0
Puducherry,Puducherry District A,2009,Kharif,Rapeseed &Mustard,23443.7,26553.08,1.1326317944693032,1.4221199381975642,0
Goa,Goa District E,2005,Kharif,Maize,41404.03,94105.44,2.272857014160216,1.0986835252767153,0
Kerala,Kerala District E,2010,Kharif,Cotton(lint),32302.87,51065.81,1.5808443646028976,0.9939265118207663,0
Jharkhand,Jharkhand District C,2003,Kharif,Rice,25610.32,46446.33,1.8135786667249765,0.8809030606680001,0
Madhya Pradesh,Madhya Pradesh District E,2000,Rabi,Bajra,16104.59,17982.3,1.1165947099553606,0.9239819405390346,0
Uttarakhand,Uttarakhand District C,2014,Kharif,Arhar/Tur,7548.57,6572.37,0.8706774925581932,1.091036687951272,0
Tamil Nadu,Tamil Nadu District C,1998,Rabi,Wheat,38960.3,87022.75,2.2336262811117984,0.9941326749482083,0
Jammu and Kashmir,Jammu And Kashmir District D,2006,Kharif,Onion,6230.32,49261.74,7.906775253919542,0.6949903583796694,0
Madhya Pradesh,Madhya Pradesh District B,2004,Whole Year,Wheat,39257.39,35446.31,0.902920698497786,0.4018680192180191,0
Punjab,Punjab District D,2012,Rabi,Bajra,60508.35,114923.29,1.8992963781031873,1.5716674433901816,0
Karnataka,Karnataka District A,2008,Rabi,Peas & beans (Pulses),45294.85,54682.04,1.20724629842024,1.231036571526269,0
Gujarat,Gujarat District B,2011,Kharif,Dry chillies,12994.82,17453.09,1.3430805505578376,1.2446397628317418,0
Telangana,Telangana District C,2010,Rabi,Rapeseed &Mustard,4909.2,2830.25,0.5765195958608328,0.7238716200964928,0
Kerala,Kerala District E,2005,Kharif,Maize,21448.77,31496.91,1.4684716186522584,0.7098491302787859,0
Manipur,Manipur District A,2009,Kharif,Sugarcane,121596.98,3082476.93,25.349946437814495,0.41297102791121043,0
Haryana,Haryana District B,2005,Rabi,Maize,1614.88,5008.5,3.1014688397899532,1.4992288107905187,0
Kerala,Kerala District B,2001,Rabi,Sunflower,50118.9,32803.51,0.6545137662638246,0.6733527541084019,0
Puducherry,Puducherry District B,2011,Kharif,Peas & beans (Pulses),74742.29,188824.79,2.52634472398424,2.5761294539289152,1
Haryana,Haryana District B,2000,Kharif,Gram,20684.41,14958.74,0.7231891071584832,0.8356560646449248,0
Sikkim,Sikkim District E,2001,Kharif,Onion,1644.93,18497.41,11.245104654909326,0.9884231008410357,0
Sikkim,Sikkim District E,2006,Kharif,Jowar,31059.37,11500.16,0.37026378835114815,0.3668666775764444,0
Uttarakhand,Uttarakhand District E,2014,Whole Year,Peas & beans (Pulses),8754.42,6047.26,0.6907664928116312,0.7043788961281597,0
Punjab,Punjab District C,1997,Kharif,Arhar/Tur,1193.14,1219.31,1.0219337211056538,1.2805742561518103,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District D,1997,Rabi,Groundnut,17826.54,11713.36,0.6570742275281687,0.5440385849302264,0
Jammu and Kashmir,Jammu And Kashmir District B,2005,Rabi,Jowar,20926.84,9345.65,0.44658677564314536,0.4424894137214369,0
Mizoram,Mizoram District C,2011,Summer,Jowar,309.62,329.16,1.0631096182417157,1.05335575828446,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District C,2004,Whole Year,Rice,1185.18,2058.0,1.736445096947299,0.8434372484900777,0
Rajasthan,Rajasthan District D,2008,Rabi,Sunflower,51125.81,33033.45,0.6461208145161905,0.6647182265160666,0
Kerala,Kerala District A,2009,Whole Year,Wheat,120798.5,226966.58,1.8788857477534902,0.8362463005254865,0
Telangana,Telangana District B,2000,Rabi,Bajra,11788.73,18337.07,1.5554745931071456,1.287154972331692,0
Madhya Pradesh,Madhya Pradesh District E,2000,Rabi,Maize,84259.51,123356.49,1.4640067334832592,0.707690835345638,0
Haryana,Haryana District E,2004,Kharif,Sesamum,21225.89,7350.49,0.3462983177619407,0.9136962147534161,0
Meghalaya,Meghalaya District D,2012,Rabi,Peas & beans (Pulses),8679.22,12068.14,1.3904636591767463,1.4178644557160358,0
Telangana,Telangana District B,2010,Whole Year,Cotton(lint),22310.14,41602.12,1.864718016112853,1.1724067939793383,0
Tripura,Tripura District B,2013,Winter,Arhar/Tur,18803.17,19708.46,1.048145605235713,1.3134200888403254,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2011,Rabi,Bajra,20872.28,12312.64,0.5899039299971062,0.48814540594780315,0
Tripura,Tripura District E,1997,Kharif,Peas & beans (Pulses),22063.34,26007.34,1.1787580665484012,1.2019869440076383,0
Sikkim,Sikkim District B,2012,Kharif,Rice,15871.35,39010.04,2.457890475605415,1.1938623245152433,0
Meghalaya,Meghalaya District A,1997,Kharif,Small millets,3825.34,1944.66,0.5083626553456686,0.807518720336904,0
Gujarat,Gujarat District C,2005,Kharif,Sugarcane,79805.4,5187449.37,65.00123262335632,1.0589223893554485,0
Nagaland,Nagaland District C,2005,Kharif,Peas & beans (Pulses),1834.5,3037.51,1.6557699645680024,1.6883989481560067,0
West Bengal,West Bengal District C,2008,Rabi,Arhar/Tur,14147.83,9479.12,0.6700052234158879,0.8395764058605946,0
Sikkim,Sikkim District C,2001,Winter,Urad,113268.6,70482.8,0.6222624805109271,1.2244655527928057,0
Manipur,Manipur District E,2000,Kharif,Peas & beans (Pulses),51277.61,31354.03,0.6114565401936635,0.6235060433503186,0
Andhra Pradesh,Andhra Pradesh District B,1999,Rabi,Cotton(lint),14595.74,40319.2,2.7623950549954985,1.7368045474687188,0
Telangana,Telangana District B,2008,Kharif,Sugarcane,7671.16,538160.4,70.15371860318388,1.1428605324441221,0
Meghalaya,Meghalaya District E,2010,Rabi,Urad,28891.15,14138.27,0.48936335175304546,0.9629514646758631,0
Jharkhand,Jharkhand District E,2006,Summer,Potato,1263.26,12983.61,10.277860456279784,0.748399327596706,0
Punjab,Punjab District D,2008,Whole Year,Rapeseed &Mustard,24202.69,32186.57,1.3298757286896623,1.6697772376950877,0
Madhya Pradesh,Madhya Pradesh District A,2000,Whole Year,Small millets,49361.0,14720.52,0.29822167298069324,0.47371611822735343,0
Manipur,Manipur District E,2005,Rabi,Bajra,2825.67,3126.44,1.1064420119829987,0.9155805846212866,0
Uttar Pradesh,Uttar Pradesh District E,2005,Rabi,Wheat,967.26,2349.58,2.429109029630089,1.0811372868360953,0
